gene_a	gene_b	combined_score	class_evidence_score	escore	dscore
ESR1	GATA3	0.925	0.7528675703858185	0.526	0.5
ESR1	HSP90AA1	0.99	0.7194994786235662	0.462	0.5
ESR1	IGF1R	0.994	0.7168925964546402	0.457	0.5
ESR1	JUN	0.998	0.9433785192909281	0.457	0.9
ESR1	NCOA1	0.999	0.9889468196037539	0.947	0.8
ESR1	NCOA2	0.999	0.991866527632951	0.961	0.8
ESR1	NCOR1	0.998	0.9433785192909281	0.457	0.9
ESR1	NCOR2	0.966	0.7168925964546402	0.457	0.5
ESR1	NRIP1	0.992	0.7528675703858185	0.526	0.5
ESR1	SHC1	0.98	0.7168925964546402	0.457	0.5
ESR1	SP1	0.997	0.9505735140771637	0.526	0.9
ESR2	FOS	0.9	0.9	0	0.9
ESR2	JUN	0.917	0.9	0	0.9
ESR2	NCOA1	0.997	0.9889468196037539	0.947	0.8
ESR2	NCOA2	0.973	0.8959332638164755	0.501	0.8
ESR2	NCOR1	0.939	0.9	0	0.9
ESR2	NCOR2	0.833	0.7168925964546402	0.457	0.5
ESR2	SP1	0.979	0.9433785192909281	0.457	0.9
ETS1	FOXO1	0.958	0.879	0.879	0
ETS1	NFKB2	0.926	0.926	0.926	0
ETS1	RUNX1	0.998	0.916	0.916	0
EZH2	HDAC2	0.998	0.9597497393117832	0.614	0.9
EZH2	HDAC3	0.979	0.7168925964546402	0.457	0.5
F2	FGB	0.9	0.9	0.9	0
F2	FGG	0.901	0.9	0.9	0
F2	PROC	0.965	0.9520333680917623	0.9	0.54
F2	THBD	0.99	0.9849843587069864	0.952	0.7
F6UB75_HUMAN	HLA-DOB	0.879	0.8796037539103233	0.749	0.54
FADD	FAS	0.999	0.9965589155370177	0.967	0.9
FADD	FASLG	0.996	0.8211678832116788	0.657	0.5
FADD	IKBKG	0.848	0.7168925964546402	0.457	0.5
FADD	RIPK1	0.999	0.9433785192909281	0.457	0.9
FADD	TNFRSF10A	0.997	0.7794577685088634	0.577	0.5
FADD	TNFRSF10B	0.997	0.7877997914494265	0.593	0.5
FADD	TNFSF10	0.852	0.7168925964546402	0.457	0.5
FADD	TRADD	0.998	0.9433785192909281	0.457	0.9
FADD	TRAF2	0.994	0.8798748696558916	0.424	0.8
FAM20C	SPP1	0.716	0.7168925964546402	0.457	0.5
FAS	FASLG	0.999	0.9642335766423358	0.657	0.9
FAS	IGLL5	0.9	0.9	0.9	0
FAS	RIPK1	0.928	0.7751824817518248	0.23	0.72
FAS	TNFRSF10B	0.963	0.7122002085505735	0.448	0.5
FAS	TNFRSF1A	0.997	0.9424400417101146	0.448	0.9
FAS	TRADD	0.97	0.9261730969760167	0.292	0.9
FASLG	TNFRSF10B	0.996	0.7122002085505735	0.448	0.5
FASLG	TNFRSF6B	0.999	0.9749739311783107	0.952	0.5
FBLN1	FBLN2	0.908	0.8	0	0.8
FCGR1A	LOC102723407	0.9	0.9	0	0.9
FCGR1A	SYK	0.964	0.9374348279457768	0.4	0.9
FCGR2A	LOC102723407	0.9	0.9	0	0.9
FCGR2A	PIK3R1	0.716	0.7168925964546402	0.457	0.5
FCGR2A	SYK	0.982	0.9433785192909281	0.457	0.9
FCGR2B	IGHV3-16	0.9	0.9	0.9	0
FCGR2B	IGHV3-43D	0.9	0.9	0.9	0
FCGR2B	IGLL5	0.9	0.9	0.9	0
FCGR2B	INPP5D	0.99	0.9529718456725755	0.549	0.9
FCGR2B	INPPL1	0.958	0.9	0	0.9
FCGR2B	SYK	0.9	0.9	0	0.9
FCGR3A	FCGR3B	0.964	0.9396246089676747	0.421	0.9
FCGR3A	LOC102723407	0.9	0.9	0	0.9
FCGR3A	SYK	0.948	0.9261730969760167	0.292	0.9
FCGR3B	LOC102723407	0.9	0.9	0	0.9
FCGR3B	SYK	0.921	0.9	0	0.9
FCN1	FCN2	0.914	0.8265693430656934	0.406	0.72
FCN1	MASP2	0.963	0.7932846715328467	0.292	0.72
FCN2	MASP2	0.989	0.8683211678832117	0.549	0.72
FGB	FGG	0.999	0.997497393117831	0.976	0.9
FGB	FN1	0.777	0.7267153284671533	0.064	0.72
FGB	ITGA2B	0.9	0.9	0	0.9
FGB	ITGB3	0.9	0.9	0	0.9
FGB	THBS1	0.72	0.7199999999999999	0	0.72
FGG	FN1	0.913	0.7267153284671533	0.064	0.72
FGG	ITGA2B	0.9	0.9	0	0.9
FGG	ITGB3	0.959	0.946089676746611	0.483	0.9
FGG	THBS1	0.72	0.7199999999999999	0	0.72
FKBP5	HSP90AA1	0.999	0.9791449426485923	0.96	0.5
FKBP5	HSP90AB1	0.997	0.8237747653806048	0.662	0.5
FN1	ITGA5	0.999	0.9749739311783107	0.952	0.5
FN1	ITGAV	0.999	0.96	0.96	0
FN1	ITGB1	0.999	0.9749739311783107	0.952	0.5
FN1	ITGB3	0.999	0.9749739311783107	0.96	0.4
FN1	LCN2	0.919	0.9	0.9	0
FN1	STAT3	0.968	0.9478623566214807	0.9	0.5
FN1	THBS1	0.996	0.8356204379562044	0.437	0.72
FN1	YES1	0.903	0.903	0.903	0
FOS	JUN	0.999	0.997080291970803	0.972	0.9
FOS	NCOA1	0.886	0.8867570385818561	0.457	0.8
FOS	RUNX2	0.964	0.9433785192909281	0.457	0.9
FOS	SP1	0.9	0.9	0	0.9
FOXO1	FOXO3	0.949	0.9	0	0.9
FOXO1	NR3C1	0.754	0.7	0	0.7
FOXO1	PPARGC1A	0.998	0.9	0	0.9
FOXO1	SMAD3	0.98	0.9261730969760167	0.292	0.9
FOXO1	YWHAZ	0.746	0.7267987486965589	0.476	0.5
FOXO3	SMAD3	0.987	0.9433785192909281	0.457	0.9
FOXO3	YWHAZ	0.891	0.7168925964546402	0.457	0.5
FOXP3	RUNX1	0.998	0.9261730969760167	0.292	0.9
FPR1	GNAI1	0.901	0.9	0.9	0
FPR1	GNB1	0.8	0.8	0.8	0
FPR1	GNG2	0.8	0.8	0.8	0
FYN	GRAP2	0.908	0.8	0	0.8
FYN	INPPL1	0.8	0.8	0	0.8
FYN	LCK	0.998	0.9261730969760167	0.292	0.9
FYN	LYN	0.992	0.8	0	0.8
FYN	PIK3R1	0.776	0.7353493222106361	0.577	0.4
FYN	PLCG2	0.898	0.8523461939520335	0.292	0.8
FYN	PTK2	0.986	0.7610010427528676	0.618	0.4
FYN	PTPN11	0.98	0.8867570385818561	0.457	0.8
FYN	SHC1	0.959	0.8523461939520335	0.292	0.8
FYN	SRC	0.998	0.989259645464025	0.897	0.9
FYN	TRAF2	0.902	0.9	0	0.9
FYN	TRAF6	0.928	0.9261730969760167	0.292	0.9
FYN	YES1	0.986	0.9822732012513035	0.915	0.8
GAB2	GRAP2	0.716	0.7168925964546402	0.457	0.5
GAB2	GRB2	0.999	0.9958289885297185	0.96	0.9
GAB2	PIK3CA	0.9	0.9	0	0.9
GAB2	PIK3CB	0.956	0.9261730969760167	0.292	0.9
GAB2	PIK3R1	0.982	0.9490093847758082	0.511	0.9
GAB2	PIK3R2	0.966	0.929301355578728	0.322	0.9
GAB2	PIK3R3	0.9	0.9	0	0.9
GAB2	PLCG2	0.926	0.9261730969760167	0.292	0.9
GAB2	PTPN11	0.997	0.8980187695516163	0.511	0.8
GAB2	SHC1	0.988	0.8867570385818561	0.457	0.8
GAB2	TRAF2	0.9	0.9	0	0.9
GAB2	TRAF6	0.914	0.9	0	0.9
GATA2	RUNX1	0.979	0.8	0	0.8
GATA2	SPI1	0.952	0.8867570385818561	0.457	0.8
GATA2	TAL1	0.996	0.8394160583941606	0.23	0.8
GATA2	ZFPM1	0.961	0.7168925964546402	0.457	0.5
GATA3	LDB1	0.898	0.8	0	0.8
GATA3	NRIP1	0.8	0.8	0	0.8
GATA3	TAL1	0.979	0.8867570385818561	0.457	0.8
GATA3	TLE3	0.8	0.8	0.041	0.8
GCG	GNAI1	0.8	0.8	0.8	0
GCG	GNAS	0.929	0.8957247132429614	0.8	0.5
GCG	GNB1	0.895	0.8957247132429614	0.8	0.5
GCG	GNG2	0.895	0.8957247132429614	0.8	0.5
GCG	IDE	0.946	0.946	0.946	0
GCG	IGHV3-16	0.8	0.8	0.8	0
GDF5	HJV	0.9	0.9	0.9	0
GDF5	NEO1	0.8	0.8	0.8	0
GDF5	RGMA	0.9	0.9	0.9	0
GDF5	RGMB	0.9	0.9	0.9	0
GH2	GHR	0.809	0.7	0	0.7
GH2	LEP	0.9	0.9	0	0.9
GH2	PRL	0.9	0.9	0	0.9
GHR	JAK1	0.852	0.8523461939520335	0.292	0.8
GHR	JAK2	0.996	0.9433785192909281	0.457	0.9
GHR	JAK3	0.8	0.8	0	0.8
GHR	STAT5B	0.771	0.7643378519290929	0.548	0.5
GHR	TYK2	0.741	0.7416058394160584	0.292	0.65
GIP	GIPR	0.999	0.9943691345151199	0.946	0.9
GIP	GNAS	0.8	0.8	0.8	0
GIP	GNB1	0.8	0.8	0.8	0
GIP	GNG2	0.8	0.8	0.8	0
GIP	IGHV3-16	0.8	0.8	0.8	0
GIPR	GNAS	0.927	0.911	0.911	0
GIPR	GNB1	0.909	0.909	0.909	0
GIPR	GNG2	0.802	0.802	0.802	0
GIPR	IGHV3-16	0.8	0.8	0.8	0
GIPR	IGHV3-43D	0.9	0.9	0.9	0
GIT1	PXN	0.998	0.948	0.948	0
GNAI1	GNB1	0.994	0.9927007299270073	0.98	0.65
GNAI1	GNB3	0.753	0.7277372262773723	0.254	0.65
GNAI1	GNG2	0.982	0.9813868613138685	0.949	0.65
GNAI1	GNGT1	0.975	0.974087591240876	0.929	0.65
GNAI1	IGHV3-16	0.9	0.9	0.9	0
GNAI1	OPRM1	0.9	0.9	0.9	0
GNAI1	POMC	0.8	0.8	0.8	0
GNAQ	GNB1	0.986	0.986089676746611	0.971	0.54
GNAQ	GNB3	0.752	0.752012513034411	0.483	0.54
GNAQ	GNG2	0.926	0.9261313868613139	0.846	0.54
GNAQ	GRK2	0.995	0.7794577685088634	0.577	0.5
GNAQ	RHOA	0.85	0.8	0.8	0
GNAS	GNB1	0.997	0.99718456725756	0.973	0.9
GNAS	GNB3	0.955	0.9312825860271116	0.341	0.9
GNAS	GNG2	0.991	0.9910323253388947	0.914	0.9
GNAS	GNGT1	0.957	0.9569343065693431	0.587	0.9
GNAS	IGHV3-16	0.9	0.9	0.9	0
GNAS	IGLL5	0.8	0.8	0.8	0
GNAS	SRC	0.7	0.7	0	0.7
GNAS	TSHR	0.934	0.9	0.9	0
GNB1	GNB3	0.898	0.8038164754953075	0.591	0.54
GNB1	GNG2	0.993	0.9908863399374349	0.981	0.54
GNB1	GNGT1	0.999	0.9976016684045881	0.977	0.9
GNB1	GRK2	0.957	0.955	0.955	0
GNB1	IGHV3-16	0.9	0.9	0.9	0
GNB1	IGLL5	0.842	0.842	0.842	0
GNB1	MC1R	0.9	0.9	0.9	0
GNB1	OPRM1	0.895	0.8957247132429614	0.8	0.5
GNB1	POMC	0.895	0.8957247132429614	0.8	0.5
GNB1	TSHR	0.9	0.9	0.9	0
GNB3	GNG2	0.914	0.9117413972888425	0.816	0.54
GNB3	GNGT1	0.94	0.892075078206465	0.775	0.54
GNG2	GRK2	0.84	0.831	0.831	0
GNG2	IGHV3-16	0.8	0.8	0.8	0
GNG2	IGLL5	0.8	0.8	0.8	0
GNG2	MC1R	0.8	0.8	0.8	0
GNG2	OPRM1	0.895	0.8957247132429614	0.8	0.5
GNG2	POMC	0.895	0.8957247132429614	0.8	0.5
GNG2	TSHR	0.8	0.8	0.8	0
GPER1	PTK2	0.9	0.9	0	0.9
GPER1	SRC	0.9	0.9	0	0.9
GRAP2	INPPL1	0.8	0.8	0	0.8
GRAP2	LAT	0.995	0.9433785192909281	0.457	0.9
GRAP2	LCP2	0.999	0.9692387904066736	0.705	0.9
GRAP2	PLCG2	0.8	0.8	0	0.8
GRAP2	PTPN11	0.869	0.8	0	0.8
GRAP2	SHC1	0.98	0.8	0	0.8
GRAP2	SRC	0.874	0.8	0	0.8
GRAP2	YES1	0.8	0.8	0	0.8
GRB10	INSR	0.84	0.7168925964546402	0.457	0.5
GRB10	PIK3CA	0.8	0.8	0	0.8
GRB10	PIK3R1	0.913	0.8867570385818561	0.457	0.8
GRB2	INPP5D	0.957	0.7168925964546402	0.457	0.5
GRB2	INPPL1	0.875	0.7247132429614181	0.472	0.5
GRB2	INSR	0.857	0.7875912408759125	0.418	0.65
GRB2	ITK	0.96	0.7168925964546402	0.457	0.5
GRB2	KIT	0.945	0.8018248175182483	0.457	0.65
GRB2	LAT	0.997	0.8762043795620438	0.576	0.72
GRB2	LCP2	0.994	0.7168925964546402	0.457	0.5
GRB2	MET	0.989	0.8605839416058394	0.618	0.65
GRB2	NTRK1	0.981	0.9433785192909281	0.457	0.9
GRB2	PDGFRA	0.807	0.8018248175182483	0.457	0.65
GRB2	PDGFRB	0.985	0.82992700729927	0.534	0.65
GRB2	PIK3R1	0.979	0.7772679874869657	0.644	0.4
GRB2	PTK2	0.999	0.9722627737226278	0.734	0.9
GRB2	PTPN11	0.999	0.9722627737226278	0.734	0.9
GRB2	PTPN6	0.844	0.7168925964546402	0.457	0.5
GRB2	SH2B1	0.985	0.9433785192909281	0.457	0.9
GRB2	SHC1	0.999	0.9958289885297185	0.96	0.9
GRB2	SOS1	0.999	0.9826903023983317	0.834	0.9
GRB2	VAV1	0.999	0.9719499478623567	0.731	0.9
HCK	JAK2	0.8	0.8	0	0.8
HCK	LYN	0.978	0.9576642335766423	0.594	0.9
HCK	PIK3CB	0.789	0.7898852971845672	0.597	0.5
HCK	SOS1	0.79	0.7575599582898853	0.535	0.5
HCK	SRC	0.806	0.7831074035453597	0.584	0.5
HCK	SYK	0.877	0.8	0	0.8
HCK	TYK2	0.8	0.8	0	0.8
HCRT	HLA-DQA1	0.958	0.958	0.958	0
HCRT	HLA-DQB1	0.926	0.9	0.9	0
HDAC1	HDAC2	0.999	0.9659019812304483	0.673	0.9
HDAC1	HDAC3	0.9	0.9	0	0.9
HDAC1	NCOR1	0.997	0.8552659019812304	0.306	0.8
HDAC1	NCOR2	0.998	0.8890510948905109	0.468	0.8
HDAC1	RUNX1	0.976	0.7168925964546402	0.457	0.5
HDAC1	SIN3A	0.998	0.9282586027111575	0.656	0.8
HDAC1	SMAD3	0.964	0.7168925964546402	0.457	0.5
HDAC1	TLE1	0.897	0.8301355578727841	0.457	0.7
HDAC1	TLE3	0.972	0.7111574556830031	0.446	0.5
HDAC2	HDAC3	0.9	0.9	0	0.9
HDAC2	NCOR1	0.982	0.8041710114702816	0.061	0.8
HDAC2	NCOR2	0.979	0.8890510948905109	0.468	0.8
HDAC2	SIN3A	0.999	0.9641293013555787	0.656	0.9
HDAC2	SMARCA4	0.988	0.8867570385818561	0.457	0.8
HDAC3	NCOR1	0.998	0.8890510948905109	0.468	0.8
HDAC3	NCOR2	0.999	0.9916579770594369	0.96	0.8
HDAC3	PPARG	0.826	0.7168925964546402	0.457	0.5
HDAC3	RUNX2	0.794	0.7168925964546402	0.457	0.5
HDAC3	RXRA	0.741	0.7416058394160584	0.292	0.65
HDAC3	SIN3A	0.971	0.8423357664233577	0.244	0.8
HDAC7	NCOR2	0.746	0.7179353493222107	0.459	0.5
HFE	HJV	0.958	0.7199999999999999	0	0.72
HGF	IL7	0.984	0.9	0	0.9
HGF	MET	0.999	0.9927007299270073	0.965	0.8
HJV	NEO1	0.999	0.9584984358706986	0.602	0.9
HLA-A	HLA-B	0.986	0.9286757038581857	0.316	0.9
HLA-A	HLA-C	0.99	0.9402502606882168	0.427	0.9
HLA-A	HLA-DMA	0.9	0.9	0	0.9
HLA-A	HLA-DMB	0.9	0.9	0	0.9
HLA-A	HLA-DOA	0.9	0.9	0	0.9
HLA-A	HLA-DOB	0.9	0.9	0	0.9
HLA-A	HLA-DPA1	0.913	0.913242961418144	0.168	0.9
HLA-A	HLA-DPB1	0.9	0.9	0	0.9
HLA-A	HLA-DQB1	0.751	0.7515328467153284	0.482	0.54
HLA-A	HLA-DRA	0.9	0.9	0	0.9
HLA-A	HLA-DRB1	0.9	0.9	0	0.9
HLA-A	HLA-E	0.952	0.9183524504692389	0.217	0.9
HLA-A	IGHV3-16	0.9	0.9	0.9	0
HLA-A	IGHV3-43D	0.914	0.914	0.914	0
HLA-A	IGLL5	0.904	0.904	0.904	0
HLA-A	IL27RA	0.912	0.912	0.912	0
HLA-A	LOC102723407	0.914	0.9142857142857143	0.178	0.9
HLA-A	TAP2	0.943	0.9433785192909281	0.457	0.9
HLA-B	HLA-C	0.992	0.9461939520333681	0.484	0.9
HLA-B	HLA-DMA	0.94	0.9	0	0.9
HLA-B	HLA-DMB	0.94	0.9	0	0.9
HLA-B	HLA-DOA	0.939	0.9	0	0.9
HLA-B	HLA-DOB	0.941	0.9	0	0.9
HLA-B	HLA-DPA1	0.9	0.9	0	0.9
HLA-B	HLA-DPB1	0.9	0.9	0	0.9
HLA-B	HLA-DRA	0.916	0.9	0	0.9
HLA-B	HLA-DRB1	0.923	0.9	0	0.9
HLA-B	HLA-E	0.973	0.9424400417101146	0.448	0.9
HLA-B	LOC102723407	0.914	0.9142857142857143	0.178	0.9
HLA-C	HLA-DMA	0.929	0.9	0	0.9
HLA-C	HLA-DMB	0.911	0.9	0	0.9
HLA-C	HLA-DOA	0.9	0.9	0	0.9
HLA-C	HLA-DOB	0.914	0.9	0	0.9
HLA-C	HLA-DPA1	0.9	0.9	0	0.9
HLA-C	HLA-DPB1	0.9	0.9	0	0.9
HLA-C	HLA-DRA	0.921	0.9	0	0.9
HLA-C	HLA-DRB1	0.936	0.9096976016684046	0.134	0.9
HLA-C	HLA-E	0.976	0.9479666319082377	0.501	0.9
HLA-C	LOC102723407	0.914	0.9142857142857143	0.178	0.9
HLA-C	MR1	0.706	0.706444212721585	0.388	0.54
HLA-DMA	HLA-DMB	0.997	0.9958289885297185	0.96	0.9
HLA-DMA	HLA-DOA	0.966	0.9466110531803963	0.488	0.9
HLA-DMA	HLA-DOB	0.976	0.9643378519290928	0.658	0.9
HLA-DMA	HLA-DPA1	0.9	0.9	0	0.9
HLA-DMA	HLA-DPB1	0.91	0.9092805005213764	0.13	0.9
HLA-DMA	HLA-DRA	0.995	0.9949947862356622	0.952	0.9
HLA-DMA	HLA-DRB1	0.991	0.9916579770594369	0.92	0.9
HLA-DMA	HLA-E	0.9	0.9	0	0.9
HLA-DMA	LOC102723407	0.9	0.9	0	0.9
HLA-DMB	HLA-DOA	0.904	0.9041710114702816	0.081	0.9
HLA-DMB	HLA-DOB	0.973	0.9738269030239833	0.749	0.9
HLA-DMB	HLA-DPA1	0.904	0.9041710114702816	0.081	0.9
HLA-DMB	HLA-DPB1	0.921	0.92148070907195	0.247	0.9
HLA-DMB	HLA-DRA	0.996	0.9956204379562044	0.958	0.9
HLA-DMB	HLA-DRB1	0.994	0.9943691345151199	0.946	0.9
HLA-DMB	HLA-E	0.9	0.9	0	0.9
HLA-DMB	LOC102723407	0.9	0.9	0	0.9
HLA-DOA	HLA-DOB	0.928	0.9286757038581857	0.316	0.9
HLA-DOA	HLA-DPA1	0.924	0.9	0	0.9
HLA-DOA	HLA-DPB1	0.911	0.9041710114702816	0.081	0.9
HLA-DOA	HLA-DRA	0.938	0.9	0	0.9
HLA-DOA	HLA-DRB1	0.904	0.9041710114702816	0.081	0.9
HLA-DOA	HLA-E	0.9	0.9	0	0.9
HLA-DOA	LOC102723407	0.9	0.9	0	0.9
HLA-DOB	HLA-DPA1	0.904	0.9041710114702816	0.081	0.9
HLA-DOB	HLA-DPB1	0.9	0.9	0	0.9
HLA-DOB	HLA-DRA	0.933	0.9334723670490094	0.362	0.9
HLA-DOB	HLA-DRB1	0.932	0.9	0	0.9
HLA-DOB	HLA-E	0.9	0.9	0	0.9
HLA-DOB	LOC102723407	0.914	0.9144942648592284	0.18	0.9
HLA-DPA1	HLA-DPB1	0.999	0.991970802919708	0.923	0.9
HLA-DPA1	HLA-DRA	0.924	0.9	0	0.9
HLA-DPA1	HLA-DRB1	0.936	0.9041710114702816	0.081	0.9
HLA-DPA1	HLA-E	0.9	0.9	0	0.9
HLA-DPA1	LOC102723407	0.9	0.9	0	0.9
HLA-DPB1	HLA-DRA	0.933	0.9334723670490094	0.362	0.9
HLA-DPB1	HLA-DRB1	0.909	0.9093847758081335	0.131	0.9
HLA-DPB1	HLA-E	0.905	0.9050052137643378	0.089	0.9
HLA-DPB1	LOC102723407	0.914	0.9144942648592284	0.18	0.9
HLA-DQA1	HLA-DQB1	0.999	0.9880083420229405	0.975	0.54
HLA-DQA1	HLA-DRB5	0.72	0.7203545359749739	0.417	0.54
HLA-DQA1	LOC102723407	0.904	0.9043795620437957	0.083	0.9
HLA-DQA2	LOC102723407	0.904	0.9043795620437957	0.083	0.9
HLA-DQB1	HLA-DRA	0.758	0.7299478623566216	0.437	0.54
HLA-DQB1	INS	0.744	0.744	0.744	0
HLA-DQB1	INS-IGF2	0.744	0.744	0.744	0
HLA-DQB2	HLA-DRA	0.849	0.7006882168925964	0.376	0.54
HLA-DRA	HLA-DRB1	0.999	0.99718456725756	0.973	0.9
HLA-DRA	HLA-DRB5	0.995	0.9836913451511992	0.966	0.54
HLA-DRA	HLA-E	0.9	0.9	0	0.9
HLA-DRA	LOC102723407	0.922	0.9228362877997914	0.26	0.9
HLA-DRA	VIM	0.906	0.906	0.906	0
HLA-DRB1	HLA-DRB5	0.907	0.8277997914494265	0.641	0.54
HLA-DRB1	HLA-E	0.913	0.9130344108446299	0.166	0.9
HLA-DRB1	VIM	0.906	0.906	0.906	0
HLA-DRB5	LOC102723407	0.914	0.9144942648592284	0.18	0.9
HLA-E	LOC102723407	0.914	0.9142857142857143	0.178	0.9
HLA-E	MR1	0.792	0.7923044838373304	0.567	0.54
HMGB1	ITGAV	0.72	0.7199999999999999	0	0.72
HMGB1	ITGB3	0.72	0.7199999999999999	0	0.72
HMGB1	TLR4	0.996	0.7069864442127216	0.438	0.5
HMGB1	TP53	0.989	0.955	0.955	0
HSD11B1	HSD11B1L	0.9	0.9	0	0.9
HSP90AA1	HSP90AB1	0.965	0.9654848800834201	0.669	0.9
HSP90AA1	HSP90B1	0.917	0.9175182481751825	0.209	0.9
HSP90AA1	HSPA1B	0.947	0.8206465067778936	0.656	0.5
HSP90AA1	HSPA8	0.997	0.8524504692387904	0.717	0.5
HSP90AA1	NR3C1	0.999	0.9833159541188737	0.968	0.5
HSP90AA1	SRC	0.997	0.8869655891553702	0.458	0.8
HSP90AA1	TBK1	0.768	0.7174139728884255	0.458	0.5
HSP90AB1	HSP90B1	0.919	0.9	0	0.9
HSP90AB1	HSPA1B	0.909	0.7231491136600626	0.469	0.5
HSP90AB1	HSPA8	0.997	0.8642544316996871	0.717	0.54
HSP90AB1	NR3C1	0.994	0.7262773722627737	0.475	0.5
HSP90AB1	STUB1	0.996	0.7966214807090719	0.576	0.54
HSPA1B	HSPA4	0.848	0.8050052137643379	0.626	0.5
HSPA1B	HSPA8	0.93	0.8133472367049008	0.642	0.5
HSPA1B	NR3C1	0.781	0.758	0.758	0
HSPA1B	STUB1	0.818	0.724	0.724	0
HSPA1B	TLR2	0.997	0.9	0	0.9
HSPA4	HSPA8	0.996	0.8211678832116788	0.657	0.5
HSPA8	STUB1	0.997	0.8762460896767466	0.742	0.54
HSPA8	TLR2	0.932	0.9	0	0.9
HSPD1	LY96	0.781	0.7199999999999999	0	0.72
HSPD1	TLR4	0.996	0.7932846715328467	0.292	0.72
HSPD1	TRIL	0.72	0.7199999999999999	0	0.72
HTRA2	TNFRSF1A	0.734	0.734	0.734	0
HTRA2	TRAF2	0.779	0.7798331595411888	0.541	0.54
ICAM1	ITGAL	0.999	0.9958289885297185	0.96	0.9
ICAM1	ITGAM	0.998	0.9261730969760167	0.292	0.9
ICAM1	ITGB2	0.998	0.9433785192909281	0.457	0.9
ICAM1	MSN	0.984	0.9013555787278414	0.054	0.9
ICOS	ICOSLG	0.999	0.9912408759124087	0.916	0.9
ICOS	IGHV3-43D	0.9	0.9	0.9	0
ICOS	LOC102723996	0.999	0.9949947862356622	0.952	0.9
ICOSLG	IGHV3-16	0.9	0.9	0.9	0
ICOSLG	IGHV3-43D	0.9	0.9	0.9	0
ICOSLG	LOC102723996	0.8	0.8	0.8	0
IDE	IGF2	0.926	0.926	0.926	0
IDE	INS	0.994	0.96	0.96	0
IDE	INS-IGF2	0.9	0.9	0.9	0
IDE	TGFA	0.9	0.9	0.9	0
IFNA2	IFNAR1	0.999	0.9791449426485923	0.96	0.5
IFNA2	IFNAR2	0.999	0.9791449426485923	0.96	0.5
IFNAR1	IFNAR2	0.999	0.9881126173096977	0.886	0.9
IFNAR1	IFNB1	0.996	0.8138686131386861	0.643	0.5
IFNAR1	IFNGR1	0.94	0.9404588112617309	0.429	0.9
IFNAR1	JAK1	0.998	0.9334723670490094	0.362	0.9
IFNAR1	JAK2	0.806	0.8	0	0.8
IFNAR1	JAK3	0.806	0.8	0	0.8
IFNAR1	STAT2	0.956	0.9059436913451513	0.549	0.8
IFNAR1	TYK2	0.999	0.9940563086548487	0.943	0.9
IFNAR2	IFNGR1	0.944	0.9	0	0.9
IFNAR2	JAK1	0.998	0.9433785192909281	0.457	0.9
IFNAR2	JAK2	0.829	0.8	0	0.8
IFNAR2	JAK3	0.8	0.8	0	0.8
IFNAR2	STAT1	0.934	0.7168925964546402	0.457	0.5
IFNAR2	STAT2	0.944	0.8867570385818561	0.457	0.8
IFNAR2	TYK2	0.997	0.9	0	0.9
IFNG	IFNGR1	0.999	0.9958289885297185	0.96	0.9
IFNGR1	JAK1	0.998	0.9433785192909281	0.457	0.9
IFNGR1	JAK2	0.998	0.9433785192909281	0.457	0.9
IFNGR1	STAT1	0.944	0.8008342022940562	0.618	0.5
IFNL1	IFNLR1	0.999	0.9943691345151199	0.946	0.9
IFNL1	IL10RB	0.994	0.9	0	0.9
IFNLR1	IL10RB	0.999	0.9895724713242962	0.9	0.9
IFNLR1	JAK1	0.999	0.9958289885297185	0.96	0.9
IGF1	IGF1R	0.999	0.9958289885297185	0.96	0.9
IGF1	IGF2	0.998	0.9	0	0.9
IGF1	IGFALS	0.989	0.9456934306569343	0.814	0.72
IGF1	IGFBP1	0.999	0.9874869655891554	0.96	0.7
IGF1	IGFBP2	0.995	0.7797705943691344	0.296	0.7
IGF1	IGFBP3	0.998	0.8981021897810219	0.651	0.72
IGF1	IGFBP4	0.999	0.9874869655891554	0.96	0.7
IGF1	IGFBP5	0.999	0.9868613138686131	0.955	0.72
IGF1	IGFBP6	0.994	0.7040667361835244	0.054	0.7
IGF1	INS	0.998	0.9	0	0.9
IGF1	INSR	0.998	0.96	0.96	0
IGF1	ITGAV	0.72	0.7199999999999999	0	0.72
IGF1	ITGB3	0.937	0.9	0	0.9
IGF1	PDGFA	0.9	0.9	0	0.9
IGF1	PDGFB	0.9	0.9	0	0.9
IGF1	TGFA	0.936	0.9	0	0.9
IGF1R	IGF2	0.999	0.9734098018769551	0.915	0.7
IGF1R	INS	0.999	0.9791449426485923	0.9	0.8
IGF1R	INS-IGF2	0.923	0.9	0.9	0
IGF1R	INSR	0.997	0.9923879040667362	0.927	0.9
IGF1R	INSRR	0.958	0.919895724713243	0.833	0.54
IGF1R	IRS1	0.999	0.9736183524504692	0.945	0.54
IGF1R	ITGAV	0.843	0.7477372262773723	0.136	0.72
IGF1R	ITGB3	0.9	0.9	0	0.9
IGF1R	PTPN1	0.979	0.946	0.946	0
IGF1R	SHC1	0.994	0.7168925964546402	0.457	0.5
IGF2	IGFBP1	0.997	0.8479666319082377	0.514	0.7
IGF2	IGFBP2	0.995	0.7416058394160584	0.174	0.7
IGF2	IGFBP3	0.995	0.7466110531803962	0.514	0.5
IGF2	IGFBP4	0.947	0.8814389989572471	0.621	0.7
