ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,ontology
GO:0005496,steroid binding,29/2709,93/15503,0.311827956989247,1.7845215272072,3.49172647322825,0.000866875545899499,0.0205269586812051,0.0178023697012926,ESR1/CAV1/AR/HSD11B1/APOD/VDR/KL/NR3C1/ATP1A2/CYP21A2/IRX5/PROM2/SIDT1/ESR2/PROM2/GAS1/PMP2/ABCA1/OSBPL6/RORC/EPHX1/ANXA6/CD81/CYP21A2/GRAMD1A/PAQR6/SULT2B1/CYP21A2/GPR183,29,MF
GO:0034109,homotypic cell-cell adhesion,28/2643,92/14948,0.304347826086957,1.72129826119857,3.2161970064528,0.00190844395299346,0.0205356569725842,0.0165248282361505,COMP/HBB/TYRO3/PLPP3/STXBP1/C1QTNF1/MMRN1/MYL9/ZNF703/DSP/EMILIN2/SLC7A11/PEAR1/PDGFRA/JAK1/XG/P2RY12/JUP/SLC6A4/ACTG1/ADAMTS18/TLN1/CEACAM5/CTSG/CD9/CXADR/TJP2/IL6,28,BP
GO:0120162,positive regulation of cold-induced thermogenesis,28/2643,92/14948,0.304347826086957,1.72129826119857,3.2161970064528,0.00190844395299346,0.0205356569725842,0.0165248282361505,CD36/CAV1/ACSL1/LEPR/FABP4/G0S2/LEP/THRA/PPARGC1A/PDGFC/ADIPOQ/KSR2/IRF4/FABP5/HADH/EPAS1/ADRB2/EBF2/PPARGC1B/PRLR/ADRB1/FFAR4/ELOVL3/ZBTB7B/BSCL2/SCD/LPIN1/PEMT,28,BP
GO:0014032,neural crest cell development,23/2643,71/14948,0.323943661971831,1.83212631825764,3.25720835882435,0.00190890892888597,0.0205356569725842,0.0165248282361505,FOXC1/FN1/SEMA3G/SEMA3F/SEMA3D/SEMA3A/EDN1/EDNRB/RET/TWIST1/EFNB1/SEMA4B/ERBB4/CORO1C/LAMA5/BMPR1A/RADIL/ALDH1A2/OVOL2/NRP1/SNAI2/SEMA6D/CITED2,23,BP
GO:0004866,endopeptidase inhibitor activity,32/2709,106/15503,0.30188679245283,1.72763047006136,3.45892344874532,0.000897721142885066,0.0208637043392733,0.0180944183575664,C4B/C4A/C4B/C4A/TFPI/ITIH5/CST2/PRNP/SPINT2/SERPINA3/TIMP4/PROS1/RECK/A2M/CSTA/CST1/SERPINF1/SERPING1/TFPI2/SPINT1/TIMP3/CRIM1/GBP2/SLPI/CAST/C4A/NAIP/C3/ITIH6/BIN1/TIMP2/NAIP,32,MF
GO:0070306,lens fiber cell differentiation,13/2643,32/14948,0.40625,2.29762580401059,3.40551709553875,0.00195121947458214,0.0209523805484892,0.0168601613361812,SPRY2/CDKN1C/VIM/MAF/TMOD1/PLAAT3/SPRY1/SLC7A11/KDM5B/FGF2/EPHA2/CDKN1C/FZR1,13,BP
GO:0050796,regulation of insulin secretion,42/2643,154/14948,0.272727272727273,1.5424620782169,3.13596875152169,0.00196737417411372,0.0210872299503268,0.016968673238483,ACVR1C/SFRP1/SLC25A22/KCNB1/LEP/TRPM4/FOXO1/CNR1/NNAT/F2RL2/RBP4/NR1D1/BAIAP3/HADH/PDE8B/GPLD1/ADRA2A/KCNJ11/ABCA12/INHBB/BMP8A/ACSL4/ABAT/PFKFB2/PDE8B/SYT7/RAPGEF3/PTPN11/UQCC2/ENSA/CCN3/ADCY5/SREBF1/PICK1/GPR27/C2CD2L/ABCC8/IRS2/TCIRG1/IL6/PRKN/GNAZ,42,BP
GO:0014855,striated muscle cell proliferation,21/2643,63/14948,0.333333333333333,1.88523142893177,3.26315324419414,0.00198628474638459,0.0211737953964597,0.0170383315469775,CAV2/MYB/FOXC1/ANGPT1/DIPK2A/RBP4/CFLAR/RUNX1/FOS/TGFBR3/SAV1/PIM1/ERBB4/MEF2C/HGF/FGF2/YAP1/BMPR1A/RBPJ/CITED2/FGFR1,21,BP
GO:0042490,mechanoreceptor differentiation,21/2643,63/14948,0.333333333333333,1.88523142893177,3.26315324419414,0.00198628474638459,0.0211737953964597,0.0170383315469775,SLC44A4/NTRK2/NHERF1/TPRN/SLITRK6/ESRP1/SLC44A4/ATP8B1/SCRIB/CDH23/MYO6/ELMOD3/WDPCP/FGF2/MCOLN3/TSKU/SDC4/RBPJ/WHRN/FGFR1/OTOGL,21,BP
GO:0080164,regulation of nitric oxide metabolic process,21/2643,63/14948,0.333333333333333,1.88523142893177,3.26315324419414,0.00198628474638459,0.0211737953964597,0.0170383315469775,ESR1/CD36/CAV1/RGN/HBB/KLF4/PTGS2/EDN1/SIRPA/SOD2/TLR4/PKD2/PTGIS/CLU/ROCK2/ASS1/KLF2/ACVR2A/DDAH1/ATP2B4/NFATC3,21,BP
GO:0035023,regulation of Rho protein signal transduction,27/2643,88/14948,0.306818181818182,1.73526983799402,3.20599966041106,0.00200053736956563,0.0212870246783362,0.0171294459650265,DOCK11/FERMT2/ERBB2/ARHGAP20/MET/COL3A1/KANK1/MYOC/RASIP1/DLC1/CDC42SE1/KANK2/EPS8/EPS8L1/DLC1/ROBO1/ITGB1/DOCK9/LPAR1/ABCA1/ARHGAP42/TAGAP/NRP1/EPS8L2/CCDC125/DOCK8/BCL6,27,BP
GO:0032233,positive regulation of actin filament bundle assembly,20/2643,59/14948,0.338983050847458,1.91718450399841,3.27140821032439,0.00200449225915388,0.0212904676003971,0.0171322164483747,EVL/SFRP1/RGCC/FERMT2/SYNPO2/CX3CL1/MYOC/TACR1/ITGB1BP1/ARHGEF10/SYNPO/ARHGEF15/ROCK2/LPAR1/LIMK1/CCDC88A/SDC4/RAPGEF3/TGFB3/NRP1,20,BP
GO:0003401,axis elongation,11/2643,25/14948,0.44,2.48850548618994,3.4520506902778,0.00201395435701937,0.0213137443956762,0.0171509470419168,ESR1/SFRP1/SPRY2/TNC/FGF1/SPRY1/PTK7/TRIM28/YAP1/SIX4/WNT11,11,BP
GO:0060065,uterus development,11/2643,25/14948,0.44,2.48850548618994,3.4520506902778,0.00201395435701937,0.0213137443956762,0.0171509470419168,ESR1/GATA3/CDKN1C/RBP4/LHCGR/GREB1L/MYOCD/KDM5B/HOXA10/CITED2/CDKN1C,11,BP
GO:0006066,alcohol metabolic process,78/2643,324/14948,0.240740740740741,1.36155603200628,3.04929763676288,0.00202705301336097,0.0214137149861898,0.0172313923297939,AKR1C1/ADH1B/AKR1C2/LIPE/GNAI1/AKR1C3/DGAT2/PCK1/APOB/ALDH1A1/LEPR/RDH5/IGF1/CES1/CEBPA/ALDH2/SORD/LEP/VLDLR/ADCYAP1R1/ADH1C/PLPP3/BMP6/BMP2/SQLE/GPR146/EDNRB/PLPP1/PLA2G4A/RBP4/LHCGR/ABCA5/DHRS3/PTH1R/CAT/ACAA2/FGF1/RETSAT/BMP5/LIMA1/DEGS2/HSD17B7/CYP7B1/QKI/INPP5J/ALDH3A2/CYP51A1/CYB5R3/SCNN1B/DAB2/GK/ACSS2/CES1/PECR/TKFC/GBA1/DHCR24/TSKU/SNCA/ABCA1/CYP39A1/PLPP2/LRP2/ALDH1A2/IDH1/ADH1A/DPM2/FMO5/P2RY1/IDH2/SREBF1/APOBR/PNPLA2/SC5D/SEC14L2/FGFR1/SULT2B1/ACER2,78,BP
GO:0034599,cellular response to oxidative stress,63/2643,252/14948,0.25,1.41392357169883,3.0711826623998,0.00203382176711622,0.0214465773751842,0.0172578363502743,XBP1/PYCR1/CD36/GJB2/MYB/DDR2/KAT2B/MGST1/PPARGC1A/MAPK13/FOXO1/AQP1/MAPT/EDN1/SOD3/MET/TET1/SLC1A1/SIRPA/FBLN5/SOD2/CAT/NCOA7/VKORC1L1/EZH2/PYCR2/FOS/FYN/FUT8/PARP1/PRKD1/GSR/ERMP1/BNIP3/PDGFD/PKD2/PPARGC1B/CYGB/AIFM2/SLC7A11/HM13/PDGFRA/MGAT3/HGF/FOXO3/LRRK2/KLF2/STX2/SNCA/TP53INP1/TRAP1/PDK2/PCGF2/SESN2/MB/PINK1/OXR1/MMP3/NFE2L2/IL6/MAPT/PRKN/FER,63,BP
GO:0005902,microvillus,26/2777,81/15710,0.320987654320988,1.81588622592104,3.41129349478237,0.0011621807330324,0.0215160487061404,0.019639697167034,ESPN/AOC3/STARD10/FOXA1/EZR/ANGPT1/NHERF1/TPRN/SLC7A8/PROM2/MYO6/CD302/PROM2/S100P/PODXL/ICAM2/PLEKHG6/SLC7A11/PDGFRA/VCAM1/SYTL1/LRRK2/RAPGEF3/SPEF1/MSN/JAM3,26,CC
GO:0031099,regeneration,45/2643,168/14948,0.267857142857143,1.51491811253446,3.11057288768132,0.00205437798842347,0.0216244490953803,0.0174009678618804,RGMA/POSTN/EGFR/CERS2/EPHA4/ANXA1/RGN/BCL9/PFKFB1/IGF1/KLF4/ADM/APOD/TNC/CXCL12/MYMX/SPP1/MATN2/CFLAR/EPPK1/NFIB/ANXA3/EZH2/RUNX1/TGFBR3/PTPRS/MAP1B/ERBB4/CPQ/IFRD1/YAP1/CAD/CCN3/ATIC/CD81/SPAAR/MAPK8IP3/SULF2/TYMS/MYOZ1/CD9/LPIN1/MUSTN1/IL6/CCNA2,45,BP
GO:0140303,intramembrane lipid transporter activity,17/2709,45/15503,0.377777777777778,2.16193757434068,3.59176237715418,0.000967820270342389,0.0220838988959945,0.0191526537709862,ANO9/ATP8B1/PLSCR4/ABCA3/ANO6/ABCA12/ATP8B4/ATP11B/VMP1/ANO3/ATP11C/ATG9B/ABCA1/ATP8A1/ATP9A/TMEM30B/ATP8B3,17,MF
GO:0060491,regulation of cell projection assembly,54/2643,210/14948,0.257142857142857,1.45432138803308,3.07282865153134,0.00213414598702294,0.0224238314012822,0.0180442224369681,CAV1/EVL/DOCK11/PLD1/MAPK15/AGRN/TENM1/MAPK15/PIK3CA/IFT140/RHOQ/NEURL1/ATP8B1/PPP1R16B/KANK1/ZMYND10/LIMA1/RABEP2/CDC42EP2/PODXL/SLIT2/ODF2/EPS8/PIK3R1/EPS8L1/KIF24/OCLN/RAP1GAP/CORO1C/PLCE1/SEPTIN9/P2RY12/LPAR1/RAB17/WDPCP/RAB11FIP3/YAP1/CLN3/CCDC88A/NRXN1/PALM/ARHGAP24/TGFB3/NRP1/EPS8L2/ANLN/FAM110C/EPHA2/RAB3IP/DYNLT2B/CDC42EP4/CCP110/DZIP1/FER,54,BP
GO:0031093,platelet alpha granule lumen,21/2777,61/15710,0.344262295081967,1.947555151508,3.43588555993196,0.0012501464966815,0.0225355355322849,0.0205702775354241,CFD/MAGED2/VEGFD/IGF1/PPBP/FN1/SERPINA3/QSOX1/MMRN1/PROS1/VWF/A2M/VEGFB/SERPING1/F13A1/CLU/HGF/SRGN/F8/TGFB3/NHLRC2,21,CC
GO:0097306,cellular response to alcohol,29/2643,97/14948,0.298969072164948,1.69087767337179,3.16369032227249,0.00216129851955275,0.0226636421944488,0.0182371956723286,INHBA/AKR1C2/GNAI1/AKR1C3/SFRP1/CES1/TNC/GNG2/KLF9/PTGFR/FBP1/SOD2/FOS/GPLD1/PRKD1/PTGER4/CDH1/INHBB/XRN1/SCNN1B/CES1/FOXO3/KLF2/JUP/ABCA1/TP53INP1/ADCY5/SCNN1D/GRAMD1A,29,BP
GO:0010828,positive regulation of D-glucose transmembrane transport,14/2643,36/14948,0.388888888888889,2.19943666708706,3.3392229293083,0.00216856613868084,0.0226636421944488,0.0182371956723286,SORBS1/KLF15/IGF1/ADIPOQ/RHOQ/GPC3/CHML/PIK3R1/OCLN/PTPN11/CREBL2/C3/IRS2/NFE2L2,14,BP
GO:0019933,cAMP-mediated signaling,14/2643,36/14948,0.388888888888889,2.19943666708706,3.3392229293083,0.00216856613868084,0.0226636421944488,0.0182371956723286,PDE3B/ADM/ADCYAP1R1/PDE2A/PDE11A/PDE8B/PDE8A/PDE3A/LPAR1/RAPGEF2/PDE8B/NRXN1/PDE7B/PDE9A,14,BP
GO:0007204,positive regulation of cytosolic calcium ion concentration,36/2643,128/14948,0.28125,1.59066401816118,3.11032798764668,0.00225724728217803,0.0235066444323442,0.0189155507501579,ESR1/CD36/CAV1/SAA1/ADM/ADCYAP1R1/TRPM4/CACNA2D1/ADRA1A/EDN1/EDNRB/C1QTNF1/PTGFR/ACKR3/AVPR1A/LHCGR/NMB/TACR1/JPH2/PTGER4/PKD2/PTGER3/GALR1/LPAR1/FFAR4/ADRA1B/CCL28/CACNB3/SAA1/ITPR3/ADCY5/P2RY1/ACKR4/BAX/ASPH/CD55,36,BP
GO:0098754,detoxification,36/2643,128/14948,0.28125,1.59066401816118,3.11032798764668,0.00225724728217803,0.0235066444323442,0.0189155507501579,CD36/GPX3/MTARC1/ALDH1A1/MT1X/HBB/PTGS2/MGST1/HBA1/SLC22A3/SOD3/SLC29A4/HBA2/CLIC2/FBLN5/SOD2/CAT/GSR/ADH5/PRXL2A/PIM1/CYGB/AIFM2/GSTO2/GSTP1/MT1M/SLC22A5/TPO/TP53INP1/ESD/SESN2/MB/PRDX6/NFE2L2/SLC67A1/MGST3,36,BP
GO:0030500,regulation of bone mineralization,24/2643,76/14948,0.315789473684211,1.78600872214589,3.18371558122733,0.00226501594940439,0.0235457243109183,0.0189469979194298,COMP/BMPR1B/DDR2/TRPM4/GPM6B/VDR/BMP6/KL/BMP2/S1PR1/TWIST1/TFAP2A/ANO6/OSR1/ADRB2/OSR2/TENT5A/PKDCC/MEF2C/BCOR/SRGN/BMPR1A/ACVR2A/ENPP1,24,BP
GO:0072009,nephron epithelium development,31/2643,106/14948,0.292452830188679,1.65402380085523,3.13173540416604,0.00228069256614219,0.023654361453452,0.0190344170910118,KIF26B/KLF15/GATA3/FOXC1/ADIPOQ/AQP1/BMP2/EDN1/EDNRB/CD34/GPC3/FGF1/OSR1/PODXL/GLI3/GREB1L/PKD2/NPNT/MAGED1/MEF2C/PECAM1/FGF2/LAMA5/YAP1/IRX3/EYA1/WNT2B/PBX1/SIX4/IRX1/WNT11,31,BP
GO:0019318,hexose metabolic process,56/2643,220/14948,0.254545454545455,1.43963127300244,3.04447786391893,0.00228353549081594,0.023654361453452,0.0190344170910118,TFF3/GPD1/PDK4/SORBS1/RGN/ALDOC/PCK1/LEPR/PFKFB1/IGF1/SORD/ACACB/LEP/APOD/GALE/KAT2B/PPARGC1A/PKM/PIK3CA/FOXO1/ADIPOQ/NR3C1/ZNF692/C1QTNF1/RBP4/FBP1/FABP5/PGM1/CHST1/GPLD1/FUT8/KCNJ11/MTCL2/TKFC/IGFBP3/SDS/PDHA1/PFKFB2/RORC/SLC35A2/PHKG2/HK1/FUT2/PHKA1/CLK2/PDK2/GMPPB/PGM2L1/SLC35B4/SESN2/PFKFB3/INPPL1/GAA/IRS2/ATF3/PRKN,56,BP
GO:0010762,regulation of fibroblast migration,15/2643,40/14948,0.375,2.12088535754824,3.28977570729536,0.00232957347298156,0.0240886936015713,0.019383919624809,AKAP12/NHERF1/DDR2/AQP1/ZEB2/ITGB1BP1/CYGB/ACTA2/ITGB1/CORO1C/WDPCP/FGF2/CLN3/SDC4/FER,15,BP
GO:0062197,cellular response to chemical stress,77/2643,321/14948,0.2398753894081,1.35666186941819,2.99375569475476,0.00238876412620945,0.0246521869320713,0.0198373568102451,XBP1/PYCR1/CD36/CAV1/GJB2/EFHD1/SLC2A4/MYB/PTGS2/DDR2/KAT2B/MGST1/ABCC9/PPARGC1A/PIK3CA/MAPK13/FOXO1/AQP1/MAPT/EDN1/SOD3/MET/TET1/FBP1/MYLK/SLC1A1/SIRPA/FBLN5/SOD2/CAT/NCOA7/VKORC1L1/EZH2/PYCR2/FOS/FYN/FUT8/PARP1/PRKD1/GSR/ERMP1/BNIP3/PDGFD/PKD2/LRRC8C/PPARGC1B/CYGB/AIFM2/SLC7A11/HM13/PDGFRA/MGAT3/HGF/FOXO3/LRRK2/KLF2/STX2/SNCA/CLN3/GDF15/TP53INP1/TRAP1/SLC12A6/PDK2/PCGF2/SESN2/MB/MLST8/PINK1/OXR1/MMP3/YBX3/NFE2L2/IL6/MAPT/PRKN/FER,77,BP
GO:0090257,regulation of muscle system process,51/2643,197/14948,0.258883248730964,1.46416451079472,3.0393387236605,0.00239378274642134,0.0246521869320713,0.0198373568102451,CAV1/PPARG/IGF1/PLN/ACACB/PTGS2/TRPM4/FOXO1/ADRA1A/ATP1B1/EDN1/SPX/ATP1A2/ORMDL3/CLIC2/MYL9/TACR1/SCN4A/TNNT1/PI16/ANK2/DSP/PARP1/PRKD1/ADRA2A/GTF2IRD1/ADRB2/IGFBP5/KCNJ2/NPNT/NR4A1/DMD/CASQ2/MYOCD/ABAT/ROCK2/FOXO3/ADRA1B/JUP/RGS2/ARHGAP42/ANXA6/EDN2/PDE9A/PPP1R12B/ASPH/ATP2B4/ABCC8/NFATC3/BIN1/TNFRSF1B,51,BP
GO:0002526,acute inflammatory response,27/2643,89/14948,0.303370786516854,1.71577242408397,3.13877340740373,0.00239668199748945,0.0246521869320713,0.0198373568102451,SAA1/SAA2/GATA3/PTGS2/FN1/CNR1/SERPINA3/F12/EDNRB/DNASE1L3/HLA-E/NPY5R/A2M/ANO6/PTGER3/FCGR1A/ASS1/FCGR3A/GSTP1/HLA-E/F8/SAA1/SAA4/C3/SCN11A/F3/IL6,27,BP
GO:0031406,carboxylic acid binding,43/2709,156/15503,0.275641025641026,1.57743182743183,3.33538880140879,0.00110089777923838,0.0246719055882886,0.0213971485664,COL11A1/AKR1C1/AKR1C2/PPARG/AKR1C3/PCK1/FABP4/RBP7/SESN3/ACACB/CRABP2/AGRN/VDR/ADIPOQ/CYP26B1/GRIN2B/EPDR1/PAM/SLC1A1/FABP5/ADH5/P3H3/PCCA/SHMT1/P4HTM/PTGDS/GRIN3A/ACOX1/FFAR4/GSTP1/PMP2/MCCC1/CAD/GFRA2/PYGL/RARA/SESN2/PLOD2/PRR7/TYMS/SELP/HLCS/STX3,43,MF
GO:0034446,substrate adhesion-dependent cell spreading,30/2643,102/14948,0.294117647058824,1.66343949611627,3.11588535585735,0.00241830055217496,0.0248309914840662,0.0199812389618364,POSTN/ITGA8/FN1/FERMT2/TYRO3/LAMB1/KANK1/MYOC/ITGB1BP1/MICALL2/FZD4/NEDD9/LIMS2/KIF14/PIK3R1/DAB2/SRCIN1/CORO1C/PREX1/LAMA5/CIB1/VAMP3/RADIL/PEAK1/FBLN1/NRP1/EPHB3/MERTK/LAMC1/FER,30,BP
GO:0007266,Rho protein signal transduction,39/2643,142/14948,0.274647887323944,1.55332448721843,3.07036480859158,0.00243462078188208,0.0248679122720812,0.0200109487335329,CELSR1/DOCK11/ARHGAP6/FERMT2/ERBB2/ARHGAP20/MET/SHTN1/COL3A1/KANK1/MYOC/RASIP1/DLC1/CDC42SE1/KANK2/CDC42EP2/ADRA2A/RHOJ/EPS8/EPS8L1/DLC1/ROBO1/CTNNAL1/ITGB1/DOCK9/ROCK2/LPAR1/LRRK2/ABCA1/LIMK1/ARHGAP42/TAGAP/NRP1/EPS8L2/CCDC125/HACD3/DOCK8/CDC42EP4/BCL6,39,BP
GO:0071772,response to BMP,39/2643,142/14948,0.274647887323944,1.55332448721843,3.07036480859158,0.00243462078188208,0.0248679122720812,0.0200109487335329,RGMA/CHRDL1/CAV1/ACVR1C/COMP/PPARG/BMPR1B/SFRP1/CHRD/GATA3/EGR1/TGFBR2/BMP6/SPINT2/CDH5/BMP2/TMEM100/GPC3/PCSK6/BMP5/TGFBR3/TMPRSS6/FSTL1/SPINT1/ACVRL1/KDR/SPART/ZNF423/CRIM1/MTMR4/BMPR1A/ACVR2A/SMAD9/LRP2/RBPJ/FAM83G/SCUBE3/LEF1/GREM2,39,BP
GO:0071773,cellular response to BMP stimulus,39/2643,142/14948,0.274647887323944,1.55332448721843,3.07036480859158,0.00243462078188208,0.0248679122720812,0.0200109487335329,RGMA/CHRDL1/CAV1/ACVR1C/COMP/PPARG/BMPR1B/SFRP1/CHRD/GATA3/EGR1/TGFBR2/BMP6/SPINT2/CDH5/BMP2/TMEM100/GPC3/PCSK6/BMP5/TGFBR3/TMPRSS6/FSTL1/SPINT1/ACVRL1/KDR/SPART/ZNF423/CRIM1/MTMR4/BMPR1A/ACVR2A/SMAD9/LRP2/RBPJ/FAM83G/SCUBE3/LEF1/GREM2,39,BP
GO:0019722,calcium-mediated signaling,55/2643,216/14948,0.25462962962963,1.4401073415451,3.01953051917844,0.00246499720780139,0.0251343976162426,0.0202253867008985,RGN/JPT2/IGF1/PLN/TRPM4/ADGRB2/NFATC4/PRNP/NEGR1/ATP1B1/MAPT/GRIN2B/EDN1/EDNRB/TMEM100/KSR2/ERBB3/ACKR3/AVPR1A/LHCGR/RYR3/RCAN2/ATP1A2/FHL2/CLIC2/ANK2/NCALD/MCTP1/PRKD1/KCNJ11/PKD2/GRIK3/DMD/NMUR1/PDGFRA/NR5A2/CASQ2/PLCE1/P2RY12/FCGR3A/LRRK2/MCOLN3/CIB1/KCNJ8/PDK2/ITPR3/PDPK1/EDN2/ACKR4/MYOZ1/ASPH/ATP2B4/NFATC3/MAPT/RAMP3,55,BP
GO:0046942,carboxylic acid transport,73/2643,302/14948,0.241721854304636,1.3671049103843,2.98688801351209,0.00247374317256996,0.0251797851055168,0.0202619095384842,AKR1C1/CD36/ABCD2/SLC1A4/NTRK2/PPARG/SLC16A7/ACSL1/ANXA1/MAP2K6/SLC25A22/FABP4/SLC16A6/CES1/RBP7/LLGL2/NHERF1/ACACB/PTGS2/LEP/CRABP2/SLC7A10/SLC26A1/PLIN2/EDN1/SLC22A3/STXBP1/PLA2G4A/AVPR1A/SPX/LHCGR/ATP1A2/SLC1A1/SLC7A8/ATP8B1/NMB/FABP5/SFXN2/NPY5R/SLCO1C1/ACSL5/LRRC8C/CES1/ITGB1/ACSL4/SLC7A11/SLC7A2/ABAT/MFSD12/SLC38A1/PMP2/SNCA/RGS2/CLN3/CPT1B/KCNJ8/CROT/LRP2/TTYH1/MIF/TTYH1/GOT2/SLC26A6/SLC17A7/PLA2G4F/SLC25A29/ABCC8/IRS2/SLCO4A1/MPC1/SFXN1/ABCC5/LYPLA1,73,BP
GO:0006636,unsaturated fatty acid biosynthetic process,17/2643,48/14948,0.354166666666667,2.00305839324001,3.22580782140711,0.00250752869767269,0.0254353646270847,0.020467571704551,ABCD2/AKR1C3/PTGS2/EDN1/FADS3/PLA2G4A/AVPR1A/FABP5/PTGDS/DECR2/PTGIS/ELOVL7/ELOVL3/MIF/EDN2/SCD/PLA2G4F,17,BP
GO:0055021,regulation of cardiac muscle tissue growth,17/2643,48/14948,0.354166666666667,2.00305839324001,3.22580782140711,0.00250752869767269,0.0254353646270847,0.020467571704551,IGF1/EDN1/RBP4/PI16/RUNX1/TGFBR3/SAV1/PIM1/ERBB4/MEF2C/FGF2/YAP1/RGS2/BMPR1A/RBPJ/CITED2/FGFR1,17,BP
GO:0043536,positive regulation of blood vessel endothelial cell migration,18/2643,52/14948,0.346153846153846,1.95774033004453,3.20626493600234,0.00253828781793512,0.0255330147884008,0.0205461497673388,ANXA1/ANGPT1/PTGS2/PRKD1/RHOJ/TGFBR3/KDR/HDAC9/ANGPT4/FGF2/CIB1/NRP1/ETS1/PDPK1/JCAD/AKT3/FGFR1/NFE2L2,18,BP
GO:0048146,positive regulation of fibroblast proliferation,18/2643,52/14948,0.346153846153846,1.95774033004453,3.20626493600234,0.00253828781793512,0.0255330147884008,0.0205461497673388,ESR1/EGFR/MYB/IGF1/FN1/DDR2/PDGFC/AQP1/CDK6/CCNB1/PDGFD/PDGFRA/CDC6/CD248/CTC1/MIF/FBLN1/CCNA2,18,BP
GO:0085029,extracellular matrix assembly,18/2643,52/14948,0.346153846153846,1.95774033004453,3.20626493600234,0.00253828781793512,0.0255330147884008,0.0205461497673388,MYH11/PPARG/RGCC/MFAP4/TNXB/TNXB/GPM6B/QSOX1/COL3A1/MYH11/FBLN5/THSD4/TGFBR3/TNXB/PHLDB1/FKBP10/TNXB/TIE1,18,BP
GO:0001954,positive regulation of cell-matrix adhesion,19/2643,56/14948,0.339285714285714,1.91889627587698,3.19277843147099,0.0025389301759573,0.0255330147884008,0.0205461497673388,CD36/SFRP1/FERMT2/CEACAM6/CX3CL1/CDK6/MYOC/UTRN/ITGB1BP1/KDR/EMP2/JUP/CCL28/CIB1/SDC4/SKAP1/NRP1/RRAS/GFUS,19,BP
GO:0072577,endothelial cell apoptotic process,19/2643,56/14948,0.339285714285714,1.91889627587698,3.19277843147099,0.0025389301759573,0.0255330147884008,0.0205461497673388,XBP1/AKR1C3/GATA3/ANGPT1/RGCC/CDH5/ANGPTL4/NDNF/ANO6/ECSCR/KDR/FOXO3/CD248/PDPK1/CCL2/PAK4/F3/DAB2IP/NFE2L2,19,BP
GO:0120032,regulation of plasma membrane bounded cell projection assembly,53/2643,207/14948,0.256038647342995,1.44807631497658,3.00855861688757,0.0025741928588147,0.0258433094712852,0.0207958406510589,CAV1/EVL/DOCK11/PLD1/MAPK15/AGRN/TENM1/MAPK15/PIK3CA/IFT140/RHOQ/NEURL1/ATP8B1/PPP1R16B/KANK1/ZMYND10/LIMA1/RABEP2/CDC42EP2/PODXL/SLIT2/ODF2/EPS8/PIK3R1/EPS8L1/KIF24/OCLN/RAP1GAP/CORO1C/PLCE1/SEPTIN9/P2RY12/LPAR1/RAB17/WDPCP/RAB11FIP3/YAP1/CLN3/CCDC88A/NRXN1/PALM/ARHGAP24/TGFB3/NRP1/EPS8L2/ANLN/EPHA2/RAB3IP/DYNLT2B/CDC42EP4/CCP110/DZIP1/FER,53,BP
GO:0010586,miRNA metabolic process,31/2643,107/14948,0.289719626168224,1.6385656344921,3.07220816210677,0.00267759854529547,0.0268354876428502,0.0215942360414113,ESR1/PPARG/EGFR/AR/FOXA1/MYB/GATA3/KLF4/EGR1/ATOH8/NFATC4/NR3C1/BMP2/TEAD1/JUN/TWIST1/NFIB/FOS/QKI/MYOCD/FOXO3/ZNF512B/FGF2/BMPR1A/PARN/RARA/ETS1/SREBF1/IL6/NFATC3/TUT4,31,BP
GO:1902476,chloride transmembrane transport,28/2643,94/14948,0.297872340425532,1.68467489393903,3.08611005826428,0.00270752880451129,0.027089149114078,0.021798354772444,SLC1A4/GABRE/SLC26A1/SLC25A27/FXYD1/TMC4/CLCN4/ANO9/SLC1A1/CLIC2/ANO8/SLC4A8/CLIC5/FXYD3/ANO6/CLCN7/TMC4/ANO3/SLC12A8/CLCA2/TTYH1/ANO2/SLC12A6/GABRA2/SLC12A4/TTYH1/SLC26A6/SLC17A7,28,BP
GO:0060326,cell chemotaxis,68/2643,279/14948,0.243727598566308,1.37844878674581,2.95728890856587,0.00274643733130796,0.0272430611828991,0.0219222062033545,S100A14/SAA1/VAV3/VEGFD/ANXA1/PPBP/TRPM4/DUSP1/CXCL12/PIP5K1A/CCL14/EDN1/CCL14/EDNRB/MET/S1PR1/RARRES2/ACKR3/ITGA1/CX3CL1/CCL8/FGF1/VEGFB/CYP7B1/PRKD1/NEDD9/CCL18/ANO6/SLIT2/PDGFD/DPP4/MMP28/ITGA9/ARHGEF16/NR4A1/KDR/PDGFRA/PREX1/FLT1/VCAM1/LPAR1/HGF/SBDS/MMP28/FGF2/LGALS3/CCL28/SAA1/CCL13/MIF/LEF1/CCN3/NRP1/CXCL3/CCL2/EDN2/ACKR4/CORO1B/EPHA2/CTSG/MPP1/LGMN/FGFR1/JAM3/CXADR/IL6/GPR183/ITGA9,68,BP
GO:0001708,cell fate specification,24/2643,77/14948,0.311688311688312,1.76281380367646,3.11013047599686,0.00274888880828327,0.0272430611828991,0.0219222062033545,TBX18/FOXA1/TBX15/TBX3/ESRP1/LMO4/SOX17/NFIB/GLI3/GATAD2B/ITGB1/CHD3/FGF2/BMPR1A/RBPJ/EYA1/EYA2/NRP1/CHD4/GLI2/FGFR1/MTA1/MESP1/EHMT2,24,BP
